gameID,aPlayer,aRating,aScore,bPlayer,bRating,bScore
"105","Frank8","9","1","Karen13","7","0"
"105","Alex2","3","1","John4","4","0"
"105","Vivien3","8","1","Jeffrey1","7","0"
"105","Ryan18","5","1","Jessica10","7","0"
"106","Vivien3","8","2","Sherman12","5","0"
"106","Frank8","9","2","Khoman 6","6","0"
"106","Marcus17","4","2","John4","4","0"
"106","Karen13","7","2","Jonathan5","9","0"
"107","Vivien3","8","0","Frank8","9","2"
"107","Jeffrey1","7","0","Sherman12","5","2"
"107","Jessica10","7","0","Martin16","6","2"
"107","Jose15","8","0","Jonathan5","9","2"
"107","Marcus17","4","0","Danny19","9","2"
"107","Joeseph9","7","0","Max14","5","2"
"107","Tom11","3","0","Ryan18","5","2"
"107","John4","4","0","Michael7","8","2"
"108","Marcus17","4","1","Sherman12","5","0"
"108","John4","4","1","Michael7","8","0"
"108","Danny19","9","1","Vivien3","8","0"
"108","Joeseph9","7","1","Khoman 6","6","0"
"108","Jeffrey1","7","1","Chris20","3","0"
"108","Jose15","8","1","Alex2","3","0"
"108","Jessica10","7","1","Jonathan5","9","0"
"109","John4","4","0","Michael7","8","3"
"109","Jessica10","7","0","Chris20","3","3"
"109","Tom11","3","0","Martin16","6","3"
"109","Joeseph9","7","0","Frank8","9","3"
"109","Alex2","3","0","Khoman 6","6","3"
"110","Khoman 6","6","2","Jessica10","7","0"
"110","Sherman12","5","2","Ryan18","5","0"
"110","Karen13","7","2","Michael7","8","0"
"110","Jonathan5","9","2","Alex2","3","0"
"111","Jessica10","7","0","Alex2","3","2"
"111","Marcus17","4","0","Jonathan5","9","2"
"111","Tom11","3","0","Karen13","7","2"
"111","Jeffrey1","7","0","Sherman12","5","2"
"112","Khoman 6","6","1","Jessica10","7","0"
"112","Karen13","7","1","Marcus17","4","0"
"112","Joeseph9","7","1","Jeffrey1","7","0"
"112","Frank8","9","1","Jose15","8","0"
"112","Alex2","3","1","Max14","5","0"
"112","Michael7","8","1","Tom11","3","0"
"112","Ryan18","5","1","Danny19","9","0"
"113","Frank8","9","0","Jessica10","7","0"
"113","Danny19","9","0","Sherman12","5","0"
"113","Jose15","8","0","Jonathan5","9","0"
"113","John4","4","0","Karen13","7","0"
"113","Marcus17","4","0","Michael7","8","0"
"113","Max14","5","0","Khoman 6","6","0"
"113","Martin16","6","0","Tom11","3","0"
"114","Vivien3","8","0","Jessica10","7","1"
"114","Frank8","9","0","Martin16","6","1"
"114","Jeffrey1","7","0","Chris20","3","1"
"114","Sherman12","5","0","Danny19","9","1"
"114","Ryan18","5","0","John4","4","1"
"114","Marcus17","4","0","Jonathan5","9","1"
"114","Karen13","7","0","Joeseph9","7","1"
"114","Tom11","3","0","Khoman 6","6","1"
"115","Jeffrey1","7","0","Karen13","7","4"
"115","Martin16","6","0","Frank8","9","4"
"115","Tom11","3","0","Sherman12","5","4"
"115","Max14","5","0","Jonathan5","9","4"
"115","Ryan18","5","0","Alex2","3","4"
"115","Khoman 6","6","0","Joeseph9","7","4"
"115","Jessica10","7","0","Danny19","9","4"
"115","Marcus17","4","0","Michael7","8","4"
"116","John4","4","0","Chris20","3","1"
"116","Marcus17","4","0","Danny19","9","1"
"116","Jeffrey1","7","0","Khoman 6","6","1"
"116","Max14","5","0","Alex2","3","1"
"117","Joeseph9","7","0","Michael7","8","1"
"117","Martin16","6","0","Jose15","8","1"
"117","Khoman 6","6","0","Jeffrey1","7","1"
"117","Alex2","3","0","Ryan18","5","1"
"117","Danny19","9","0","Sherman12","5","1"
"117","Tom11","3","0","John4","4","1"
"117","Frank8","9","0","Jessica10","7","1"
"117","Vivien3","8","0","Jonathan5","9","1"
"118","Sherman12","5","2","Chris20","3","0"
"118","Max14","5","2","Marcus17","4","0"
"118","Michael7","8","2","John4","4","0"
"118","Frank8","9","2","Tom11","3","0"
"118","Ryan18","5","2","Vivien3","8","0"
"118","Alex2","3","2","Martin16","6","0"
"119","Danny19","9","3","Jose15","8","0"
"119","Frank8","9","3","Michael7","8","0"
"119","Jessica10","7","3","Max14","5","0"
"119","Vivien3","8","3","Joeseph9","7","0"
"120","Max14","5","3","Khoman 6","6","0"
"120","Vivien3","8","3","Karen13","7","0"
"120","Joeseph9","7","3","Tom11","3","0"
"120","Jose15","8","3","Jeffrey1","7","0"
"120","Jessica10","7","3","John4","4","0"
"121","Jose15","8","4","Max14","5","0"
"121","Frank8","9","4","Michael7","8","0"
"121","Sherman12","5","4","Ryan18","5","0"
"121","Vivien3","8","4","Joeseph9","7","0"
"121","Marcus17","4","4","","",""
"122","Jose15","8","2","Michael7","8","0"
"122","Joeseph9","7","2","Danny19","9","0"
"122","Jeffrey1","7","2","Alex2","3","0"
"122","John4","4","2","Khoman 6","6","0"
"122","Martin16","6","2","Marcus17","4","0"
"122","Sherman12","5","2","Jessica10","7","0"
"122","Ryan18","5","2","Max14","5","0"
"122","Jonathan5","9","2","Chris20","3","0"
"123","Jeffrey1","7","0","Martin16","6","1"
"123","Danny19","9","0","Frank8","9","1"
"123","John4","4","0","Ryan18","5","1"
"123","Alex2","3","0","Vivien3","8","1"
"123","Michael7","8","0","Max14","5","1"
"123","Jessica10","7","0","Jonathan5","9","1"
"123","Marcus17","4","0","Tom11","3","1"
"124","Jessica10","7","2","Jonathan5","9","0"
"124","Martin16","6","2","Marcus17","4","0"
"124","Joeseph9","7","2","Sherman12","5","0"
"124","Jose15","8","2","Max14","5","0"
"124","Vivien3","8","2","Ryan18","5","0"
"124","Alex2","3","2","John4","4","0"
"125","Sherman12","5","1","Martin16","6","0"
"125","Danny19","9","1","John4","4","0"
"125","Jessica10","7","1","Jonathan5","9","0"
"125","Frank8","9","1","Jose15","8","0"
"125","Vivien3","8","1","Max14","5","0"
"125","Marcus17","4","1","Tom11","3","0"
"125","Chris20","3","1","Jeffrey1","7","0"
"125","Karen13","7","1","Ryan18","5","0"
"126","Jeffrey1","7","3","Marcus17","4","0"
"126","John4","4","3","Ryan18","5","0"
"126","Vivien3","8","3","Jonathan5","9","0"
"126","Chris20","3","3","Khoman 6","6","0"
"126","Danny19","9","3","Jessica10","7","0"
"126","Michael7","8","3","","",""
"127","Ryan18","5","0","Joeseph9","7","4"
"127","Marcus17","4","0","Jose15","8","4"
"127","Jessica10","7","0","Frank8","9","4"
"127","Michael7","8","0","Vivien3","8","4"
"127","Tom11","3","0","John4","4","4"
"127","Alex2","3","0","Khoman 6","6","4"
"127","Chris20","3","0","Max14","5","4"
"127","Jonathan5","9","0","Danny19","9","4"
"128","Jose15","8","2","Martin16","6","0"
"128","Tom11","3","2","Sherman12","5","0"
"128","Jeffrey1","7","2","Ryan18","5","0"
"128","John4","4","2","Alex2","3","0"
"128","Joeseph9","7","2","Vivien3","8","0"
"128","Khoman 6","6","2","Michael7","8","0"
"128","Danny19","9","2","Chris20","3","0"
"129","Joeseph9","7","3","Tom11","3","0"
"129","Danny19","9","3","Sherman12","5","0"
"129","Jose15","8","3","Khoman 6","6","0"
"129","John4","4","3","Jonathan5","9","0"
"129","Jeffrey1","7","3","Vivien3","8","0"
"129","Michael7","8","3","Chris20","3","0"
"130","Khoman 6","6","1","Alex2","3","0"
"130","Marcus17","4","1","Jonathan5","9","0"
"130","Frank8","9","1","Joeseph9","7","0"
"130","Karen13","7","1","Martin16","6","0"
"130","Jose15","8","1","Vivien3","8","0"
"130","Tom11","3","1","John4","4","0"
"130","Michael7","8","1","Sherman12","5","0"
"131","Chris20","3","0","Joeseph9","7","2"
"131","Marcus17","4","0","Karen13","7","2"
"131","Michael7","8","0","Jose15","8","2"
"131","Frank8","9","0","Jonathan5","9","2"
"131","Martin16","6","0","Sherman12","5","2"
"132","Joeseph9","7","6","Marcus17","4","0"
"132","Jonathan5","9","6","Karen13","7","0"
"132","Martin16","6","6","Alex2","3","0"
"132","Chris20","3","6","Tom11","3","0"
"132","Vivien3","8","6","Jessica10","7","0"
"132","Michael7","8","6","Ryan18","5","0"
"132","Jose15","8","6","John4","4","0"
"132","Danny19","9","6","","",""
"133","Martin16","6","1","Jose15","8","0"
"133","Jonathan5","9","1","Jessica10","7","0"
"133","Tom11","3","1","Chris20","3","0"
"133","Max14","5","1","Danny19","9","0"
"133","Jeffrey1","7","1","Ryan18","5","0"
"133","Frank8","9","1","Khoman 6","6","0"
"133","Joeseph9","7","1","Karen13","7","0"
"133","John4","4","1","Alex2","3","0"
"134","Jonathan5","9","4","Joeseph9","7","0"
"134","Frank8","9","4","Khoman 6","6","0"
"134","Michael7","8","4","Alex2","3","0"
"134","Jeffrey1","7","4","Martin16","6","0"
"134","John4","4","4","Sherman12","5","0"
"135","Vivien3","8","0","Martin16","6","2"
"135","Khoman 6","6","0","Jose15","8","2"
"135","Max14","5","0","Jonathan5","9","2"
"135","John4","4","0","Marcus17","4","2"
"135","Chris20","3","0","Jessica10","7","2"
"135","Alex2","3","0","Jeffrey1","7","2"
"135","Ryan18","5","0","Frank8","9","2"
"135","Karen13","7","0","","",""
"136","Karen13","7","0","Michael7","8","3"
"136","Tom11","3","0","Danny19","9","3"
"136","Jessica10","7","0","Max14","5","3"
"136","Alex2","3","0","Chris20","3","3"
"136","Joeseph9","7","0","Jeffrey1","7","3"
"136","John4","4","0","Jonathan5","9","3"
"136","Sherman12","5","0","Khoman 6","6","3"
"137","Jose15","8","0","Jessica10","7","1"
"137","Jeffrey1","7","0","Jonathan5","9","1"
"137","Khoman 6","6","0","Danny19","9","1"
"137","Alex2","3","0","Frank8","9","1"
"137","John4","4","0","Martin16","6","1"
"137","Marcus17","4","0","Tom11","3","1"
"137","Michael7","8","0","Joeseph9","7","1"
"137","Max14","5","0","","",""
"138","Max14","5","3","Michael7","8","0"
"138","Jessica10","7","3","Karen13","7","0"
"138","Jose15","8","3","John4","4","0"
"138","Jonathan5","9","3","Alex2","3","0"
"138","Sherman12","5","3","Frank8","9","0"
"138","Jeffrey1","7","3","Marcus17","4","0"
"138","Danny19","9","3","Ryan18","5","0"
"139","Tom11","3","3","Sherman12","5","0"
"139","Martin16","6","3","Marcus17","4","0"
"139","Frank8","9","3","John4","4","0"
"139","Max14","5","3","Vivien3","8","0"
"139","Ryan18","5","3","Alex2","3","0"
"139","Michael7","8","3","Chris20","3","0"
"140","Vivien3","8","2","Martin16","6","0"
"140","Jose15","8","2","Michael7","8","0"
"140","Alex2","3","2","Karen13","7","0"
"140","Jonathan5","9","2","Chris20","3","0"
"141","Karen13","7","3","John4","4","0"
"141","Martin16","6","3","Jonathan5","9","0"
"141","Jessica10","7","3","Frank8","9","0"
"141","Danny19","9","3","Chris20","3","0"
"141","Jeffrey1","7","3","Alex2","3","0"
"142","Max14","5","1","Tom11","3","0"
"142","Frank8","9","1","Jonathan5","9","0"
"142","Danny19","9","1","Joeseph9","7","0"
"142","John4","4","1","Marcus17","4","0"
"142","Martin16","6","1","Karen13","7","0"
"142","Jeffrey1","7","1","Alex2","3","0"
"142","Jessica10","7","1","Michael7","8","0"
"142","Sherman12","5","1","Vivien3","8","0"
"143","Alex2","3","0","Vivien3","8","1"
"143","Ryan18","5","0","Chris20","3","1"
"143","Khoman 6","6","0","Danny19","9","1"
"143","Joeseph9","7","0","Karen13","7","1"
"143","Jose15","8","0","Sherman12","5","1"
"143","Michael7","8","0","Frank8","9","1"
"144","Chris20","3","0","Tom11","3","1"
"144","Jose15","8","0","Martin16","6","1"
"144","Max14","5","0","Jonathan5","9","1"
"144","John4","4","0","Khoman 6","6","1"
"144","Marcus17","4","0","Michael7","8","1"
"144","Vivien3","8","0","Sherman12","5","1"
"144","Karen13","7","0","Ryan18","5","1"
"145","Michael7","8","0","Marcus17","4","4"
"145","Khoman 6","6","0","Vivien3","8","4"
"145","John4","4","0","Karen13","7","4"
"145","Ryan18","5","0","Jonathan5","9","4"
"145","Tom11","3","0","Joeseph9","7","4"
"145","Chris20","3","0","Martin16","6","4"
"145","Jeffrey1","7","0","Sherman12","5","4"
"145","Alex2","3","0","Jessica10","7","4"
"146","Alex2","3","1","Jessica10","7","0"
"146","Michael7","8","1","John4","4","0"
"146","Karen13","7","1","Sherman12","5","0"
"146","Frank8","9","1","Joeseph9","7","0"
"146","Martin16","6","1","Max14","5","0"
"146","Chris20","3","1","Ryan18","5","0"
"147","Karen13","7","0","Jeffrey1","7","0"
"147","Vivien3","8","0","Jonathan5","9","0"
"147","Tom11","3","0","John4","4","0"
"147","Martin16","6","0","Joeseph9","7","0"
"147","Frank8","9","0","Khoman 6","6","0"
"148","Joeseph9","7","0","Max14","5","2"
"148","Khoman 6","6","0","Jeffrey1","7","2"
"148","Sherman12","5","0","Chris20","3","2"
"148","Marcus17","4","0","Vivien3","8","2"
"148","Karen13","7","0","Frank8","9","2"
"148","Tom11","3","0","Ryan18","5","2"
"148","Martin16","6","0","Danny19","9","2"
"149","Chris20","3","0","Jeffrey1","7","2"
"149","Karen13","7","0","Joeseph9","7","2"
"149","Ryan18","5","0","Khoman 6","6","2"
"149","Danny19","9","0","Vivien3","8","2"
"150","Jonathan5","9","1","Joeseph9","7","0"
"150","Alex2","3","1","Martin16","6","0"
"150","Vivien3","8","1","Sherman12","5","0"
"150","Karen13","7","1","Jose15","8","0"
"151","Martin16","6","0","Joeseph9","7","5"
"151","Jessica10","7","0","Marcus17","4","5"
"151","Sherman12","5","0","Jonathan5","9","5"
"151","Chris20","3","0","Khoman 6","6","5"
"151","Jeffrey1","7","0","Jose15","8","5"
"151","John4","4","0","Frank8","9","5"
"151","Ryan18","5","0","Michael7","8","5"
"151","Tom11","3","0","Vivien3","8","5"
"152","Alex2","3","0","Frank8","9","1"
"152","Tom11","3","0","Chris20","3","1"
"152","Danny19","9","0","Joeseph9","7","1"
"152","Jonathan5","9","0","Max14","5","1"
"152","Michael7","8","0","Martin16","6","1"
"152","Ryan18","5","0","Jose15","8","1"
"152","Sherman12","5","0","Vivien3","8","1"
"153","Martin16","6","1","Frank8","9","0"
"153","Jeffrey1","7","1","Chris20","3","0"
"153","Max14","5","1","Marcus17","4","0"
"153","Jonathan5","9","1","Khoman 6","6","0"
"153","Ryan18","5","1","Jessica10","7","0"
"154","Jeffrey1","7","2","Marcus17","4","0"
"154","Ryan18","5","2","John4","4","0"
"154","Martin16","6","2","Joeseph9","7","0"
"154","Tom11","3","2","Alex2","3","0"
"154","Khoman 6","6","2","Max14","5","0"
"154","Jessica10","7","2","Jose15","8","0"
"154","Michael7","8","2","Sherman12","5","0"
"155","Max14","5","0","Danny19","9","1"
"155","Sherman12","5","0","Jonathan5","9","1"
"155","Jose15","8","0","Karen13","7","1"
"155","Frank8","9","0","John4","4","1"
"155","Jessica10","7","0","Vivien3","8","1"
"156","Sherman12","5","1","Michael7","8","0"
"156","Martin16","6","1","Karen13","7","0"
"156","Max14","5","1","Chris20","3","0"
"156","Danny19","9","1","Jessica10","7","0"
"156","Khoman 6","6","1","Tom11","3","0"
"157","John4","4","0","Alex2","3","2"
"157","Khoman 6","6","0","Jose15","8","2"
"157","Martin16","6","0","Sherman12","5","2"
"157","Jeffrey1","7","0","Danny19","9","2"
"157","Tom11","3","0","Ryan18","5","2"
"158","Danny19","9","0","Chris20","3","1"
"158","Sherman12","5","0","John4","4","1"
"158","Marcus17","4","0","Martin16","6","1"
"158","Jeffrey1","7","0","Karen13","7","1"
"158","Khoman 6","6","0","Jose15","8","1"
"158","Alex2","3","0","Jonathan5","9","1"
"158","Frank8","9","0","Michael7","8","1"
"159","Jonathan5","9","0","Danny19","9","1"
"159","Khoman 6","6","0","Tom11","3","1"
"159","Sherman12","5","0","Max14","5","1"
"159","Frank8","9","0","Karen13","7","1"
"159","Marcus17","4","0","Jeffrey1","7","1"
"159","Alex2","3","0","Joeseph9","7","1"
"159","Martin16","6","0","Jose15","8","1"
"159","John4","4","0","Chris20","3","1"
"160","Martin16","6","3","John4","4","0"
"160","Max14","5","3","Tom11","3","0"
"160","Khoman 6","6","3","Chris20","3","0"
"160","Frank8","9","3","Jose15","8","0"
"160","Vivien3","8","3","Michael7","8","0"
"160","Danny19","9","3","Alex2","3","0"
"160","Jessica10","7","3","Jonathan5","9","0"
"161","Karen13","7","0","Martin16","6","0"
"161","Alex2","3","0","Michael7","8","0"
"161","Jeffrey1","7","0","Sherman12","5","0"
"161","Max14","5","0","Joeseph9","7","0"
"161","Jose15","8","0","Marcus17","4","0"
"162","Martin16","6","0","Frank8","9","0"
"162","Jessica10","7","0","Joeseph9","7","0"
"162","Marcus17","4","0","John4","4","0"
"162","Jonathan5","9","0","Sherman12","5","0"
"162","Alex2","3","0","Max14","5","0"
"163","Chris20","3","1","Khoman 6","6","0"
"163","Marcus17","4","1","Sherman12","5","0"
"163","Michael7","8","1","John4","4","0"
"163","Karen13","7","1","Martin16","6","0"
"164","Danny19","9","1","Marcus17","4","0"
"164","John4","4","1","Joeseph9","7","0"
"164","Jose15","8","1","Ryan18","5","0"
"164","Martin16","6","1","Jonathan5","9","0"
"164","Jeffrey1","7","1","Khoman 6","6","0"
"165","Martin16","6","1","Chris20","3","0"
"165","John4","4","1","Karen13","7","0"
"165","Vivien3","8","1","Jeffrey1","7","0"
"165","Khoman 6","6","1","Sherman12","5","0"
"165","Marcus17","4","1","Alex2","3","0"
"165","Ryan18","5","1","Max14","5","0"
"166","Sherman12","5","0","John4","4","0"
"166","Tom11","3","0","Alex2","3","0"
"166","Danny19","9","0","Jonathan5","9","0"
"166","Frank8","9","0","Karen13","7","0"
"166","Martin16","6","0","Jose15","8","0"
"166","Chris20","3","0","Vivien3","8","0"
"166","Jeffrey1","7","0","Jessica10","7","0"
"166","Max14","5","0","","",""
"167","Karen13","7","0","Khoman 6","6","3"
"167","Jonathan5","9","0","Frank8","9","3"
"167","Max14","5","0","Joeseph9","7","3"
"167","Alex2","3","0","Vivien3","8","3"
"167","Sherman12","5","0","Michael7","8","3"
"167","Chris20","3","0","Marcus17","4","3"
"168","Max14","5","0","Joeseph9","7","7"
"168","Karen13","7","0","Jose15","8","7"
"168","Marcus17","4","0","Jeffrey1","7","7"
"168","Alex2","3","0","Jonathan5","9","7"
"168","Chris20","3","0","Danny19","9","7"
"169","Max14","5","0","Karen13","7","1"
"169","John4","4","0","Jeffrey1","7","1"
"169","Alex2","3","0","Khoman 6","6","1"
"169","Jonathan5","9","0","Tom11","3","1"
"170","Max14","5","2","Jessica10","7","0"
"170","Vivien3","8","2","Tom11","3","0"
"170","Jonathan5","9","2","Sherman12","5","0"
"170","Frank8","9","2","Jose15","8","0"
"170","Chris20","3","2","Karen13","7","0"
"170","Khoman 6","6","2","John4","4","0"
"171","Karen13","7","0","Jose15","8","0"
"171","Martin16","6","0","Alex2","3","0"
"171","Chris20","3","0","Khoman 6","6","0"
"171","Sherman12","5","0","Joeseph9","7","0"
"171","Vivien3","8","0","Frank8","9","0"
"171","Danny19","9","0","John4","4","0"
"171","Jessica10","7","0","Jonathan5","9","0"
"172","Max14","5","2","Jonathan5","9","0"
"172","Jeffrey1","7","2","Tom11","3","0"
"172","Jessica10","7","2","Michael7","8","0"
"172","Jose15","8","2","Sherman12","5","0"
"172","Chris20","3","2","Marcus17","4","0"
"172","Ryan18","5","2","Khoman 6","6","0"
"172","Joeseph9","7","2","","",""
"173","Martin16","6","1","Chris20","3","0"
"173","Frank8","9","1","Jose15","8","0"
"173","Marcus17","4","1","John4","4","0"
"173","Jonathan5","9","1","Jessica10","7","0"
"173","Sherman12","5","1","Vivien3","8","0"
"174","Vivien3","8","0","Jeffrey1","7","2"
"174","Martin16","6","0","Karen13","7","2"
"174","Marcus17","4","0","Michael7","8","2"
"174","John4","4","0","Joeseph9","7","2"
"174","Tom11","3","0","Danny19","9","2"
"174","Jonathan5","9","0","Sherman12","5","2"
"174","Alex2","3","0","","",""
"175","Jessica10","7","0","Max14","5","2"
"175","Jeffrey1","7","0","Joeseph9","7","2"
"175","Sherman12","5","0","Vivien3","8","2"
"175","Marcus17","4","0","Alex2","3","2"
"175","Chris20","3","0","Karen13","7","2"
"176","Chris20","3","2","Alex2","3","0"
"176","Jeffrey1","7","2","Sherman12","5","0"
"176","Marcus17","4","2","Jose15","8","0"
"176","Michael7","8","2","Khoman 6","6","0"
"176","Max14","5","2","","",""
"177","Ryan18","5","0","Danny19","9","2"
"177","Martin16","6","0","Joeseph9","7","2"
"177","Max14","5","0","Jessica10","7","2"
"177","Jeffrey1","7","0","Marcus17","4","2"
"177","Chris20","3","0","Vivien3","8","2"
"177","Jose15","8","0","Michael7","8","2"
"177","Khoman 6","6","0","Sherman12","5","2"
"177","John4","4","0","Tom11","3","2"
"178","Max14","5","3","Ryan18","5","0"
"178","Khoman 6","6","3","Chris20","3","0"
"178","Marcus17","4","3","Vivien3","8","0"
"178","Danny19","9","3","Jessica10","7","0"
"178","Frank8","9","3","Alex2","3","0"
"178","Jose15","8","3","Joeseph9","7","0"
"178","John4","4","3","","",""
"179","Martin16","6","0","Sherman12","5","0"
"179","Max14","5","0","Karen13","7","0"
"179","Marcus17","4","0","Khoman 6","6","0"
"179","Frank8","9","0","Tom11","3","0"
"179","Vivien3","8","0","Joeseph9","7","0"
"179","Alex2","3","0","Michael7","8","0"
"179","Jonathan5","9","0","Danny19","9","0"
"179","Ryan18","5","0","John4","4","0"
"180","Danny19","9","7","John4","4","0"
"180","Jose15","8","7","Max14","5","0"
"180","Jonathan5","9","7","Vivien3","8","0"
"180","Karen13","7","7","Chris20","3","0"
"181","Danny19","9","2","Karen13","7","0"
"181","Jessica10","7","2","Chris20","3","0"
"181","Jeffrey1","7","2","Marcus17","4","0"
"181","Tom11","3","2","Jose15","8","0"
"181","Vivien3","8","2","John4","4","0"
"181","Max14","5","2","Khoman 6","6","0"
"182","Alex2","3","0","Danny19","9","6"
"182","Max14","5","0","Frank8","9","6"
"182","Tom11","3","0","Chris20","3","6"
"182","Karen13","7","0","Jonathan5","9","6"
"182","John4","4","0","Sherman12","5","6"
